,image,detected_animal,confidence
33,../pictures/01_CZARNE/B/Lato/2/2023-07-28 19-09-24.JPG,red deer,0.9995361566543579
34,../pictures/01_CZARNE/B/Lato/3/2023-07-19 05-18-16.JPG,raccoon dog,0.3091385066509247
35,../pictures/01_CZARNE/B/Lato/3/2023-07-22 04-52-44.JPG,red deer,0.9966142773628235
36,../pictures/01_CZARNE/B/Późna jesień/2/2022-12-04 22-31-44.JPG,lynx,0.9517727494239807
37,../pictures/01_CZARNE/B/Późna jesień/2/2022-12-04 22-31-51.JPG,lynx,0.9841648936271667
38,../pictures/01_CZARNE/B/Późna jesień/2/2022-12-06 21-22-22.JPG,wolf,0.8061420917510986
39,../pictures/01_CZARNE/B/Późna jesień/2/2022-12-09 00-23-47.JPG,lynx,0.6314504742622375
40,../pictures/01_CZARNE/B/Późna jesień/2/2022-12-10 13-43-49.JPG,dog,0.977132260799408
41,../pictures/01_CZARNE/B/Późna jesień/3/2022-12-06 21-20-43.JPG,roe deer,0.9916462302207947
42,../pictures/01_CZARNE/B/Późna jesień/3/2022-12-09 03-59-04.JPG,wild boar,0.9686667919158936
43,../pictures/01_CZARNE/B/Późna jesień/3/2022-12-09 03-59-13.JPG,wild boar,0.9998832941055298
44,../pictures/01_CZARNE/B/Wczesna jesień/1/2022-09-25 07-12-39.JPG,squirrel,0.9987622499465942
45,../pictures/01_CZARNE/B/Wczesna jesień/1/2022-09-26 06-17-05.JPG,red deer,0.9985949397087097
46,../pictures/01_CZARNE/B/Wczesna jesień/1/2022-09-26 06-17-34.JPG,red deer,0.9959293007850647
47,../pictures/01_CZARNE/B/Wczesna jesień/1/2022-09-26 06-17-44.JPG,red deer,0.9941362142562866
48,../pictures/01_CZARNE/B/Wczesna jesień/1/2022-10-06 00-19-07.JPG,wolf,0.9564276337623596
49,../pictures/01_CZARNE/B/Wczesna jesień/2/2022-09-25 23-53-12.JPG,bear,0.3577032685279846
50,../pictures/01_CZARNE/B/Wczesna jesień/2/2022-09-26 16-49-12.JPG,bird,0.9969232678413391
51,../pictures/01_CZARNE/B/Wczesna jesień/2/2022-09-28 23-05-39.JPG,marten,0.9847107529640198
52,../pictures/01_CZARNE/B/Wczesna jesień/2/2022-09-28 23-08-46.JPG,marten,0.993398904800415
53,../pictures/01_CZARNE/B/Wczesna jesień/2/2022-10-03 18-43-03.JPG,red deer,0.9960596561431885
54,../pictures/01_CZARNE/B/Wczesna jesień/2/2022-10-07 06-54-07.JPG,squirrel,0.9741021394729614
55,../pictures/01_CZARNE/B/Wiosna/1/2023-05-07 19-58-35.JPG,red deer,0.9964281916618347
56,../pictures/01_CZARNE/B/Wiosna/1/2023-05-07 19-59-03.JPG,red deer,0.9956440925598145
57,../pictures/01_CZARNE/B/Wiosna/1/2023-05-07 19-59-13.JPG,red deer,0.9994701743125916
58,../pictures/01_CZARNE/B/Wiosna/1/2023-05-07 19-59-43.JPG,red deer,0.9984726309776306
59,../pictures/01_CZARNE/B/Wiosna/1/2023-05-07 20-03-09.JPG,red deer,0.9314489960670471
60,../pictures/01_CZARNE/B/Wiosna/1/2023-05-07 20-05-58.JPG,red deer,0.9979413151741028
61,../pictures/01_CZARNE/B/Wiosna/1/2023-05-07 20-06-25.JPG,red deer,0.9958385229110718
62,../pictures/01_CZARNE/B/Wiosna/1/2023-05-10 13-44-08.JPG,red deer,0.9989948868751526
63,../pictures/01_CZARNE/B/Wiosna/1/2023-05-10 13-45-56.JPG,red deer,0.9996883869171143
64,../pictures/01_CZARNE/B/Wiosna/1/2023-05-10 13-46-13.JPG,red deer,0.9979867935180664
65,../pictures/01_CZARNE/B/Wiosna/1/2023-05-12 21-40-42.JPG,raccoon dog,0.33506059646606445
66,../pictures/01_CZARNE/B/Wiosna/1/2023-05-14 11-09-45.JPG,bird,0.993950605392456
67,../pictures/01_CZARNE/B/Wiosna/1/2023-05-14 11-10-20.JPG,bird,0.9849182963371277
68,../pictures/01_CZARNE/B/Wiosna/1/2023-05-16 22-22-22.JPG,wild boar,0.7588929533958435
69,../pictures/01_CZARNE/B/Wiosna/1/2023-05-16 22-39-18.JPG,badger,0.4943499267101288
70,../pictures/01_CZARNE/B/Wiosna/1/2023-05-21 09-53-24.JPG,fox,0.5030184388160706
71,../pictures/01_CZARNE/B/Wiosna/1/2023-05-21 09-56-18.JPG,fox,0.9861611127853394
72,../pictures/01_CZARNE/B/Wiosna/2/2023-05-04 09-00-11.JPG,bird,0.760576069355011
73,../pictures/01_CZARNE/B/Wiosna/2/2023-05-07 13-39-01.JPG,red deer,0.9968475699424744
74,../pictures/01_CZARNE/B/Wiosna/2/2023-05-07 13-39-30.JPG,red deer,0.9977763295173645
75,../pictures/01_CZARNE/B/Wiosna/2/2023-05-08 07-16-10.JPG,empty,0.0
76,../pictures/01_CZARNE/B/Wiosna/2/2023-05-13 05-58-53.JPG,empty,0.0
77,../pictures/01_CZARNE/B/Wiosna/2/2023-05-15 04-32-00.JPG,empty,0.0
78,../pictures/01_CZARNE/B/Wiosna/3/2023-05-11 07-37-33.JPG,empty,0.0
79,../pictures/01_CZARNE/B/Zima/2/2023-02-27 00-07-40.JPG,empty,0.0
80,../pictures/01_CZARNE/B/Zima/2/2023-03-03 09-43-28.JPG,empty,0.0
81,../pictures/01_CZARNE/B/Zima/3/2023-02-28 18-23-43.JPG,empty,0.0
82,../pictures/01_CZARNE/B/Zima/3/2023-03-01 10-39-58.JPG,empty,0.0
83,../pictures/01_CZARNE/B/Zima/3/2023-03-03 09-43-23.JPG,empty,0.0
84,../pictures/01_CZARNE/B/Zima/3/2023-03-03 09-43-31.JPG,empty,0.0
85,../pictures/01_CZARNE/B/Zima/3/2023-03-04 05-33-03.JPG,empty,0.0
86,../pictures/01_CZARNE/B/Zima/3/2023-03-07 04-03-14.JPG,empty,0.0
87,../pictures/01_CZARNE/B/Zima/3/2023-03-07 21-43-50.JPG,empty,0.0
88,../pictures/01_CZARNE/B/Zima/3/2023-03-09 21-40-23.JPG,empty,0.0
89,../pictures/01_CZARNE/R/Lato/1/2023-07-16 16-22-49.JPG,empty,0.0
90,../pictures/01_CZARNE/B/Wiosna/2/2023-05-07 13-41-33.JPG,red deer,0.9974678754806519
91,../pictures/01_CZARNE/B/Wiosna/2/2023-05-07 17-57-20.JPG,red deer,0.5011481046676636
92,../pictures/01_CZARNE/B/Wiosna/2/2023-05-13 22-20-08.JPG,marten,0.7445157766342163
93,../pictures/01_CZARNE/B/Wiosna/3/2023-05-02 22-39-05.JPG,red deer,0.990314781665802
94,../pictures/01_CZARNE/B/Wiosna/3/2023-05-05 09-11-05.JPG,roe deer,0.9958218336105347
95,../pictures/01_CZARNE/B/Wiosna/3/2023-05-06 01-13-02.JPG,dog,0.5398568511009216
96,../pictures/01_CZARNE/B/Wiosna/3/2023-05-06 14-12-14.JPG,red deer,0.9945337772369385
97,../pictures/01_CZARNE/B/Wiosna/3/2023-05-06 14-12-25.JPG,red deer,0.9807158708572388
98,../pictures/01_CZARNE/B/Wiosna/3/2023-05-07 13-49-02.JPG,red deer,0.9913793802261353
99,../pictures/01_CZARNE/B/Wiosna/3/2023-05-07 20-06-42.JPG,red deer,0.9728039503097534
100,../pictures/01_CZARNE/B/Wiosna/3/2023-05-09 13-42-13.JPG,roe deer,0.9992662072181702
101,../pictures/01_CZARNE/B/Wiosna/3/2023-05-11 19-05-09.JPG,red deer,0.9941973686218262
102,../pictures/01_CZARNE/B/Wiosna/3/2023-05-12 17-49-01.JPG,red deer,0.9940326809883118
103,../pictures/01_CZARNE/B/Wiosna/3/2023-05-15 18-50-05.JPG,roe deer,0.3700062036514282
104,../pictures/01_CZARNE/B/Zima/1/2023-03-09 16-18-49.JPG,bird,0.9746062755584717
105,../pictures/01_CZARNE/B/Zima/2/2023-02-27 00-07-32.JPG,fox,0.6666890978813171
106,../pictures/01_CZARNE/B/Zima/2/2023-02-28 07-38-03.JPG,fox,0.9958426356315613
107,../pictures/01_CZARNE/B/Zima/2/2023-02-28 07-38-10.JPG,fox,0.9979425072669983
108,../pictures/01_CZARNE/B/Zima/2/2023-02-28 07-53-43.JPG,fox,0.9975090026855469
109,../pictures/01_CZARNE/B/Zima/2/2023-02-28 07-53-50.JPG,fox,0.9980288147926331
110,../pictures/01_CZARNE/B/Zima/2/2023-02-28 07-54-46.JPG,fox,0.9978109002113342
111,../pictures/01_CZARNE/B/Zima/2/2023-02-28 08-31-54.JPG,bird,0.7867562770843506
112,../pictures/01_CZARNE/B/Zima/2/2023-03-01 22-15-43.JPG,fox,0.998914361000061
113,../pictures/01_CZARNE/B/Zima/2/2023-03-05 23-56-15.JPG,fox,0.9678955078125
114,../pictures/01_CZARNE/B/Zima/2/2023-03-06 06-00-19.JPG,fox,0.9982958436012268
115,../pictures/01_CZARNE/B/Zima/2/2023-03-06 06-00-27.JPG,fox,0.9980731010437012
116,../pictures/01_CZARNE/B/Zima/2/2023-03-06 06-00-34.JPG,fox,0.9973956346511841
117,../pictures/01_CZARNE/B/Zima/2/2023-03-08 13-24-20.JPG,bird,0.8874326348304749
118,../pictures/01_CZARNE/B/Zima/2/2023-03-09 14-02-59.JPG,fox,0.996123731136322
119,../pictures/01_CZARNE/B/Zima/2/2023-03-10 18-14-42.JPG,fox,0.9715368747711182
120,../pictures/01_CZARNE/B/Zima/3/2023-03-04 06-56-42.JPG,squirrel,0.986689567565918
121,../pictures/01_CZARNE/B/Zima/3/2023-03-08 04-49-02.JPG,hare,0.8978672027587891
122,../pictures/01_CZARNE/B/Zima/3/2023-03-08 10-25-35.JPG,bird,0.9958512783050537
123,../pictures/01_CZARNE/R/Lato/1/2023-07-16 16-22-36.JPG,bird,0.7933543920516968
124,../pictures/01_CZARNE/R/Lato/1/2023-07-16 16-23-00.JPG,bird,0.8369249105453491
125,../pictures/01_CZARNE/R/Lato/1/2023-07-20 20-57-12.JPG,marten,0.623114824295044
126,../pictures/01_CZARNE/R/Lato/1/2023-07-27 20-11-08.JPG,raccoon dog,0.29062172770500183
127,../pictures/01_CZARNE/R/Lato/2/2023-07-17 06-31-45.JPG,roe deer,0.997962474822998
128,../pictures/01_CZARNE/R/Lato/2/2023-07-17 22-30-59.JPG,marten,0.8225373029708862
129,../pictures/01_CZARNE/R/Lato/2/2023-07-18 03-36-56.JPG,roe deer,0.9701598882675171
130,../pictures/01_CZARNE/R/Lato/2/2023-07-18 03-37-03.JPG,roe deer,0.9573007225990295
131,../pictures/01_CZARNE/R/Lato/2/2023-07-18 04-56-24.JPG,red deer,0.7646915316581726
132,../pictures/01_CZARNE/R/Lato/2/2023-07-18 04-56-51.JPG,red deer,0.6518180966377258
133,../pictures/01_CZARNE/R/Lato/2/2023-07-18 04-57-28.JPG,red deer,0.8504374027252197
134,../pictures/01_CZARNE/R/Lato/2/2023-07-18 04-57-36.JPG,red deer,0.6955256462097168
135,../pictures/01_CZARNE/R/Lato/2/2023-07-18 04-57-54.JPG,red deer,0.49379411339759827
136,../pictures/01_CZARNE/R/Lato/2/2023-07-18 04-58-02.JPG,wild boar,0.31139668822288513
137,../pictures/01_CZARNE/R/Lato/2/2023-07-18 04-58-17.JPG,red deer,0.6996417045593262
138,../pictures/01_CZARNE/R/Lato/3/2023-07-28 13-12-15.JPG,roe deer,0.4424501955509186
139,../pictures/01_CZARNE/R/Późna jesień/1/2022-11-27 20-44-11.JPG,fox,0.990827739238739
140,../pictures/01_CZARNE/R/Późna jesień/1/2022-12-08 15-03-20.JPG,red deer,0.9937984347343445
141,../pictures/01_CZARNE/R/Późna jesień/1/2022-12-08 15-06-09.JPG,red deer,0.9868994951248169
142,../pictures/01_CZARNE/R/Późna jesień/1/2022-12-08 15-07-03.JPG,red deer,0.9861417412757874
143,../pictures/01_CZARNE/R/Późna jesień/1/2022-12-08 15-07-31.JPG,red deer,0.9849581718444824
144,../pictures/01_CZARNE/R/Późna jesień/1/2022-12-08 15-08-09.JPG,red deer,0.9862090945243835
145,../pictures/01_CZARNE/R/Późna jesień/1/2022-12-08 15-24-54.JPG,red deer,0.9285843372344971
146,../pictures/01_CZARNE/R/Późna jesień/1/2022-12-08 15-25-19.JPG,red deer,0.9612671136856079
147,../pictures/01_CZARNE/R/Późna jesień/1/2022-12-08 15-27-28.JPG,red deer,0.992313802242279
148,../pictures/01_CZARNE/R/Późna jesień/1/2022-12-08 15-28-10.JPG,red deer,0.9915705919265747
149,../pictures/01_CZARNE/R/Późna jesień/1/2022-12-08 15-28-18.JPG,red deer,0.9959132075309753
150,../pictures/01_CZARNE/R/Późna jesień/1/2022-12-08 15-28-32.JPG,red deer,0.9910197854042053
151,../pictures/01_CZARNE/R/Późna jesień/1/2022-12-08 15-30-22.JPG,red deer,0.9985318183898926
152,../pictures/01_CZARNE/R/Późna jesień/1/2022-12-08 15-30-47.JPG,red deer,0.9896500110626221
153,../pictures/01_CZARNE/R/Późna jesień/1/2022-12-08 15-31-10.JPG,red deer,0.9988260865211487
154,../pictures/01_CZARNE/R/Późna jesień/1/2022-12-09 01-09-04.JPG,wild boar,0.9994913339614868
155,../pictures/01_CZARNE/R/Późna jesień/1/2022-12-09 01-09-11.JPG,wild boar,0.9998160004615784
156,../pictures/01_CZARNE/R/Późna jesień/1/2022-12-09 01-09-19.JPG,wild boar,0.9999210834503174
157,../pictures/01_CZARNE/R/Późna jesień/1/2022-12-09 01-09-30.JPG,wild boar,0.9995013475418091
158,../pictures/01_CZARNE/R/Późna jesień/1/2022-12-09 01-09-38.JPG,wild boar,0.9998031258583069
159,../pictures/01_CZARNE/R/Późna jesień/1/2022-12-09 01-09-45.JPG,wild boar,0.9993932247161865
160,../pictures/01_CZARNE/R/Późna jesień/1/2022-12-09 01-09-56.JPG,wild boar,0.8904898166656494
161,../pictures/01_CZARNE/R/Późna jesień/1/2022-12-09 01-10-05.JPG,wild boar,0.99886155128479
162,../pictures/01_CZARNE/R/Późna jesień/1/2022-12-09 01-10-16.JPG,wild boar,0.9993773102760315
163,../pictures/01_CZARNE/R/Późna jesień/1/2022-12-10 20-27-31.JPG,fox,0.9993564486503601
164,../pictures/01_CZARNE/R/Późna jesień/2/2022-11-27 16-24-33.JPG,wild boar,0.9983118772506714
165,../pictures/01_CZARNE/R/Późna jesień/2/2022-11-27 16-24-49.JPG,wild boar,0.9990174770355225
166,../pictures/01_CZARNE/R/Późna jesień/2/2022-11-27 16-25-07.JPG,wild boar,0.999758780002594
167,../pictures/01_CZARNE/R/Późna jesień/2/2022-11-27 16-25-23.JPG,wild boar,0.9998660087585449
168,../pictures/01_CZARNE/R/Późna jesień/2/2022-11-27 16-25-31.JPG,wild boar,0.9999210834503174
169,../pictures/01_CZARNE/R/Późna jesień/2/2022-11-27 16-25-43.JPG,wild boar,0.9998351335525513
170,../pictures/01_CZARNE/R/Późna jesień/2/2022-11-27 16-25-57.JPG,wild boar,0.9997887015342712
171,../pictures/01_CZARNE/R/Późna jesień/2/2022-12-01 04-39-36.JPG,red deer,0.9902382493019104
172,../pictures/01_CZARNE/R/Późna jesień/2/2022-12-01 04-40-53.JPG,red deer,0.9981184005737305
173,../pictures/01_CZARNE/R/Późna jesień/2/2022-12-05 19-30-06.JPG,red deer,0.989043116569519
174,../pictures/01_CZARNE/R/Późna jesień/2/2022-12-05 19-30-48.JPG,red deer,0.9950478076934814
175,../pictures/01_CZARNE/R/Późna jesień/2/2022-12-05 19-31-32.JPG,red deer,0.9945704340934753
176,../pictures/01_CZARNE/R/Późna jesień/2/2022-12-05 19-32-47.JPG,red deer,0.9782916307449341
177,../pictures/01_CZARNE/R/Późna jesień/2/2022-12-08 14-53-11.JPG,red deer,0.9717401266098022
178,../pictures/01_CZARNE/R/Późna jesień/2/2022-12-08 14-59-37.JPG,red deer,0.995724081993103
179,../pictures/01_CZARNE/R/Późna jesień/2/2022-12-08 14-59-45.JPG,red deer,0.9986227750778198
180,../pictures/01_CZARNE/R/Późna jesień/2/2022-12-09 01-08-37.JPG,wild boar,0.9993178844451904
181,../pictures/01_CZARNE/R/Późna jesień/2/2022-12-09 01-09-04.JPG,wild boar,0.9956974983215332
182,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-20-57.JPG,wild boar,0.9977044463157654
183,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-21-04.JPG,wild boar,0.9997418522834778
184,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-21-11.JPG,wild boar,0.9994274377822876
185,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-21-18.JPG,wild boar,0.9984925985336304
186,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-21-27.JPG,wild boar,0.9996192455291748
187,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-21-36.JPG,wild boar,0.9997541308403015
188,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-21-45.JPG,wild boar,0.9998146891593933
189,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-21-52.JPG,wild boar,0.9997538924217224
190,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-28-08.JPG,empty,0.0
191,../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-22-40.JPG,empty,0.0
192,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-22-01.JPG,wild boar,0.7728704214096069
193,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-22-10.JPG,wild boar,0.9998496770858765
194,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-22-20.JPG,wild boar,0.9997814297676086
195,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-22-29.JPG,wild boar,0.999876856803894
196,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-22-36.JPG,wild boar,0.9979876279830933
197,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-22-44.JPG,wild boar,0.9993071556091309
198,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-22-51.JPG,wild boar,0.9998227953910828
199,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-22-58.JPG,wild boar,0.9996649026870728
200,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-23-06.JPG,wild boar,0.9997265934944153
201,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-23-13.JPG,wild boar,0.9999120235443115
202,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-23-21.JPG,wild boar,0.9998666048049927
203,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-23-29.JPG,wild boar,0.9990649819374084
204,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-23-36.JPG,wild boar,0.9997370839118958
205,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-23-44.JPG,wild boar,0.9998723268508911
206,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-23-53.JPG,wild boar,0.9997219443321228
207,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-24-01.JPG,wild boar,0.9998891353607178
208,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-24-10.JPG,wild boar,0.9975699782371521
209,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-24-17.JPG,wild boar,0.9986750483512878
210,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-24-24.JPG,wild boar,0.9996962547302246
211,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-24-32.JPG,wild boar,0.999645471572876
212,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-24-40.JPG,wild boar,0.9980972409248352
213,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-24-49.JPG,wild boar,0.9997101426124573
214,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-25-00.JPG,wild boar,0.9943869113922119
215,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-25-08.JPG,wild boar,0.9991029500961304
216,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-25-16.JPG,wild boar,0.9997405409812927
217,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-25-23.JPG,wild boar,0.9997530579566956
218,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-25-30.JPG,wild boar,0.9997982382774353
219,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-25-37.JPG,wild boar,0.9997426867485046
220,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-25-46.JPG,wild boar,0.9853458404541016
221,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-25-54.JPG,wild boar,0.9974326491355896
222,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-26-02.JPG,wild boar,0.9993595480918884
223,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-26-10.JPG,wild boar,0.9974873065948486
224,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-26-21.JPG,wild boar,0.997734785079956
225,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-26-28.JPG,wild boar,0.9998170733451843
226,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-26-35.JPG,wild boar,0.9997122883796692
227,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-26-44.JPG,wild boar,0.9998244643211365
228,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-26-51.JPG,wild boar,0.9994192123413086
229,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-27-00.JPG,wild boar,0.9981673955917358
230,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-27-08.JPG,wild boar,0.9823890328407288
231,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-27-15.JPG,wild boar,0.9958505630493164
232,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-27-57.JPG,wild boar,0.85765141248703
233,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-28 03-57-14.JPG,hare,0.12380865961313248
234,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-30 09-31-46.JPG,dog,0.9990222454071045
235,../pictures/01_CZARNE/R/Późna jesień/3/2022-11-30 18-05-32.JPG,fox,0.4011772871017456
236,../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-21-58.JPG,polecat,0.46696609258651733
237,../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-23-24.JPG,marten,0.7092877626419067
238,../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-23-37.JPG,marten,0.9548194408416748
239,../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-24-17.JPG,marten,0.8717033863067627
240,../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-26-47.JPG,badger,0.7191230058670044
241,../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-26-55.JPG,marten,0.8834040760993958
242,../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-31-55.JPG,empty,0.0
243,../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-32-11.JPG,empty,0.0
244,../pictures/01_CZARNE/R/Późna jesień/3/2022-12-06 03-23-53.JPG,empty,0.0
245,../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-31-12.JPG,marten,0.6356217265129089
246,../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-31-19.JPG,fox,0.8044573664665222
247,../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-32-03.JPG,marten,0.9435280561447144
248,../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-32-29.JPG,marten,0.7125006318092346
249,../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-32-46.JPG,marten,0.9736452102661133
250,../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-33-10.JPG,badger,0.5194344520568848
251,../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-33-21.JPG,marten,0.9446204304695129
252,../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-35-32.JPG,marten,0.9303931593894958
253,../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 10-32-12.JPG,bird,0.9852443933486938
254,../pictures/01_CZARNE/R/Późna jesień/3/2022-12-03 19-35-46.JPG,badger,0.37503349781036377
255,../pictures/01_CZARNE/R/Późna jesień/3/2022-12-03 19-35-54.JPG,fox,0.9187766313552856
256,../pictures/01_CZARNE/R/Późna jesień/3/2022-12-04 16-46-21.JPG,fox,0.99614417552948
257,../pictures/01_CZARNE/R/Późna jesień/3/2022-12-04 16-46-38.JPG,fox,0.9961166381835938
